bJ=1 X,bJ=1 Y,bJ=2 X,bJ=2 Y,bJ=3 X,bJ=3 Y,bJ=5 X,bJ=5 Y,bJ=7 X,bJ=7 Y,bJ=12 X,bJ=12 Y,bJ=30 X,bJ=30 Y
0.7015842941020103,0.23960490791106795,0.701259711377304,0.2132920683615484,0.7041924659253589,0.18679199906066163,0.6645404273929825,0.1433178646612361,0.628343698575387,0.11570546647681701,0.5530013723561623,0.08567442822555613,0.5301033272309637,0.07914716938526958
0.708105874662952,0.23979029605832333,0.7077794503341339,0.21332816380213981,0.710719417831627,0.18741282426902017,0.67106523076112,0.14376451504515336,0.634872185151748,0.1164507022740622,0.5595206509119643,0.0856732004894816,0.5366226057867657,0.07914594164919506
0.7146251532187542,0.2397890683222488,0.7143120805197467,0.21440930818937887,0.7172517410832209,0.18846908653848188,0.6775927965354251,0.14443510448906657,0.6413960677178296,0.1168227063046475,0.5660422314729061,0.08585858863673698,0.5431441863477073,0.07933132979645047
0.7211467337796957,0.2399744564695042,0.7208336610806882,0.21459469633663425,0.7237779256544421,0.18902770645239714,0.6841205157767398,0.14511813499186846,0.6479253216292371,0.11763014739633595,0.5725592080235683,0.08567074501733252,0.5496634649035094,0.07933010206037591
0.7276694653432076,0.24025315255842455,0.7273613803220029,0.2152777268394361,0.7303156202513623,0.190519405782962,0.6906509206907172,0.14601888402522187,0.6544484368602723,0.11793994613247796,0.5790830905896498,0.08604274904791781,0.5561790602510878,0.07903028891097352
0.7341898949015793,0.24034523276401498,0.7338837282179913,0.2155253202811348,0.7368302947968848,0.1901449462802276,0.6971836276098347,0.14710624894190524,0.6609755422335493,0.11857321239972518,0.5856046711505917,0.08622813719517322,0.5627043240202532,0.07951426247155677
0.7407080224548117,0.24025069708627547,0.7404092550734584,0.21603062137124152,0.7433710587339912,0.19188546678856572,0.7037145696583447,0.14805054168136897,0.6675008060027148,0.11905718596030845,0.5921262517115334,0.0864135253424286,0.5692189985657757,0.07913980296882236
0.747233056023463,0.24071600905852575,0.7469407013707134,0.21701579187562514,0.7498964759701658,0.19238188140803764,0.7102363804198006,0.14825459141695738,0.6740315945842157,0.11998903764088353,0.5986478322724752,0.08659891348968399,0.5757382771215778,0.07913857523274781
0.7537500325741251,0.24052816543912128,0.7534576779213755,0.21682794825622065,0.7564226605413873,0.1929405013219529,0.7167671690013013,0.14918644309753246,0.6805635341682863,0.1210141972631236,0.605169412833417,0.0867843016369394,0.5822598576825195,0.07932396338000322
0.7602739151402067,0.2409001694697066,0.7599930705131559,0.2181330317034556,0.7629626571434471,0.19461881653584767,0.7233025615930815,0.1504915265447674,0.6870851147292281,0.12119958541037898,0.6116932953994986,0.08715630566752469,0.5887791362383216,0.0793227356439287
0.7667931936960086,0.24089894173363205,0.7665123490689578,0.21813180396738108,0.7694773316889698,0.19424435703311327,0.7298318155044894,0.15129896763645587,0.6936147523081588,0.12203812914928913,0.6182171779655801,0.08752830969811001,0.5952965731900118,0.0791722152011902
0.7733166925945671,0.24123984311699573,0.7730439049855053,0.2191258609423995,0.7760230833038788,0.19638921195533288,0.7363606857483735,0.1520753060809227,0.70014554088966,0.12296998082986421,0.6247387585265219,0.08771369784536537,0.6018176933499255,0.07932028017177961
0.779838656823032,0.24145633391147275,0.7795670202165403,0.21943565967854148,0.7825481168725301,0.19685452392758318,0.7429002219494056,0.15371629811815152,0.7066682724531714,0.12324867691878455,0.6312580370823239,0.08771247010929084,0.6083369719057276,0.07931905243570506
0.7863613883865439,0.2417350300003931,0.7860844571682306,0.219285139235803,0.7890842767993573,0.19822181266926142,0.7494337729370739,0.1548720888587225,0.7132036650449518,0.1245537603660195,0.6377819196484054,0.08808447413987616,0.6148539484563899,0.07913120881630059
0.7928829689474854,0.24192041814764847,0.7926247607043091,0.22098833656747513,0.795609694035532,0.19871822728873334,0.7559631803154911,0.15569197100929966,0.7197344536264527,0.12548561204659459,0.6443065695495336,0.08851868346490482,0.6213755290173316,0.079316596963556
0.799398794495578,0.24163926658657905,0.7991432719250646,0.22092490353695726,0.8021366459418,0.19933905249709188,0.7624944292980198,0.15666114586654073,0.7262717645558496,0.1269462087299378,0.6508296847805686,0.0888284822010468,0.6278948075731337,0.07931536922748145
0.8059242117317527,0.24213568120605097,0.8056752115091352,0.22195006315919735,0.8086850832293722,0.20170162594986307,0.7690303590243328,0.15800977301988597,0.732788894573521,0.126770806169422,0.65735356734665,0.0892004862316321,0.6344140861289357,0.07931414149140692
0.8124465596277408,0.2423832746477497,0.8122025470829264,0.22260199101477754,0.8151989904398482,0.20126496115268538,0.7755684372887761,0.1595325749976725,0.7393256683683853,0.1281878591466549,0.6638797519178712,0.08975910614554736,0.6409356666898774,0.0794995296386623
0.8189681401886828,0.24256866279500508,0.8187294989891942,0.22322281622313608,0.8217470440598971,0.20359643195823493,0.7820992258702768,0.1604644266782476,0.7458606005591377,0.12945561941722386,0.6704013324788132,0.08994449429280271,0.6474526432405396,0.07931168601925784
0.8254935574248574,0.243065077414477,0.8252595202356485,0.22409246260926785,0.828275146968735,0.20431056510825846,0.7886323164569176,0.1615828942421526,0.7523964535519458,0.13079802604112478,0.6769252150448946,0.09031649832338803,0.6539696197912019,0.07912384239985334
0.8320089993054267,0.2427528232061859,0.8317787987914507,0.22409123487319332,0.8348105395605152,0.20561564855549339,0.7951719293914541,0.16323010680882574,0.7589336877478381,0.13225240219502368,0.6834544689563025,0.09112393941507657,0.6604888983470039,0.07912261466377882
0.838534032874078,0.2432181351784362,0.8383143448502401,0.22540875937931693,0.841350536162575,0.2072939637693882,0.8017072452497298,0.16452896972661635,0.7654645530628434,0.13319047440504306,0.6899798861924771,0.09162035403454843,0.6670104789079458,0.07930800281103423
0.8450544624324501,0.2433102153840266,0.8448426779595921,0.22614155411767345,0.8478797900739827,0.20810140486107664,0.8082529201311344,0.16666760411939166,0.7719995619871007,0.1344644552050564,0.6965014667534188,0.09180574218180385,0.6735297574637478,0.07930677507495967
0.851581567805727,0.24394348165127383,0.8513778403508583,0.22742797597657538,0.8544259253564153,0.21027736243051792,0.8147919191976338,0.16826505245051013,0.7785357219139275,0.13583174394673464,0.7030283090403944,0.0924176809195276,0.6800467340144101,0.07911893145555521
0.8580999255594732,0.24386760756186732,0.8579042551225937,0.2280052574788236,0.8609452039122174,0.2102761346944434,0.821334294538338,0.17013620407717922,0.7850683520995403,0.13691288833397366,0.7095554801852471,0.0930562790691557,0.6865683145753518,0.07930431960281059
0.8646222734554616,0.24411520100356604,0.8644281376886751,0.22837726150940893,0.8674944085348362,0.21270091344165787,0.8273141365563894,0.17044610512466074,0.7916122621103376,0.13890845054952936,0.7160823224722226,0.09366821780687948,0.6930852911260139,0.07911647598340613
0.8711419356787868,0.24414507591471313,0.8709681342907349,0.23005557672330373,0.8740298011266165,0.21400599688889282,0.8344038519858241,0.17264684250053977,0.7981503403747812,0.14043125252731586,0.7226077397083972,0.09416463242635137,0.6996068716869559,0.07930186413066154
0.8776669692474384,0.2446103878869634,0.8774828088362574,0.22968111722056933,0.8805521490226049,0.21425359033059152,0.8409480689306401,0.17466728683387278,0.8046832774944124,0.14153727903233224,0.7291335406120953,0.09469214969304501,0.7061261502427578,0.07930063639458698
0.8841939211537062,0.24523121309532195,0.884019736098131,0.23111061125669088,0.8871097943307364,0.2173626273166824,0.8474897536698027,0.17648245369554283,0.8112287989088076,0.14366347236621882,0.7356648224804117,0.0956639904914765,0.71264542879856,0.07929940865851245
0.8907124323744617,0.2451677800648041,0.8905489900095387,0.23191805234837937,0.893631374891678,0.2175480154639378,0.8540372701553189,0.1787703807949821,0.8177577458861967,0.14444603134012998,0.7421893627622476,0.09608931334587037,0.719162405349222,0.07911156503910796
0.8972332456003569,0.2452909629176162,0.8970759419158065,0.2325388775567379,0.9001910152709307,0.2208187862155813,0.8600247087903317,0.17969611425745238,0.8242954404831166,0.14593773067069488,0.7487224533488881,0.09720778090977536,0.725683985910164,0.07929695318636337
0.9037624995117646,0.24609840400930466,0.9036144038477734,0.2340927821817461,0.9067159721060774,0.22127787765838725,0.8671248599763999,0.18274284363776044,0.8308540065933041,0.14912141401011772,0.7552495587221653,0.0978410471770226,0.732203264465966,0.07929572545028882
0.910277174057287,0.24572394450657029,0.9101402047514713,0.23462029944843968,0.9132463770200547,0.22217862669174068,0.8742025026677684,0.18396488438106473,0.8368299096247829,0.14911199454612362,0.7617817285067499,0.09888486838759564,0.7387262262299916,0.07959308312754215
0.9167987546182288,0.24590933265382567,0.9166782830159148,0.2361431014262262,0.9198021039905697,0.2251321504417233,0.8802161439676337,0.18701478054093013,0.8439433612849923,0.15323694903011564,0.7683125170882508,0.09981672006817072,0.74524182157757,0.07929326997813976
0.92332493918945,0.2464679525677409,0.9232029329170428,0.23657731075125482,0.926328288561791,0.22569077035563853,0.8867696456665137,0.18978790893702713,0.8504817355215248,0.15478374447861604,0.7748410036646118,0.10056195586541589,0.7517634021385118,0.07947865812539515
0.9298476707529619,0.24674664865666124,0.9297318031609272,0.23735364919572163,0.9328989785657145,0.22985729734726568,0.8927541063107503,0.19047222661391988,0.8570342067990566,0.15747334005074637,0.7813775472589619,0.1019603472543158,0.7582840618973976,0.07958939991931854
0.9363704023164734,0.2470253447455816,0.9362714160954637,0.23900086176239477,0.9399776443704784,0.23116227848316107,0.8993088869013741,0.19334903050075575,0.8635761765483789,0.15931161173606678,0.787911021513126,0.10310991746544249,0.7648019592501158,0.07947620265324606
0.9428906674459068,0.2471040952452199,0.9427906946512656,0.23899963402632024,0.9459872589883374,0.233885744955043,0.90642085504716,0.19735372141549073,0.8701264773639215,0.1618252551896289,0.7944485626430366,0.10458917573711868,0.771321237805918,0.07947497491717154
0.9494296774743354,0.24870243222340185,0.9493364462661751,0.24114448894853985,0.9525302481970788,0.2358066608172667,0.9135041760178733,0.19903608133767553,0.8766817110476208,0.16473878982175508,0.8009673807978108,0.10455062482437816,0.7778428183668595,0.07966036306442692
0.955942050014718,0.24814135683733754,0.955862247169873,0.24167200621523344,0.9590953366551622,0.2395190891594577,0.9200639187084654,0.20231514612857815,0.8832425791629477,0.16810908904450786,0.8075119814101501,0.10660217180493281,0.7843574929123822,0.07928590356169252
0.9624751406013587,0.24925982440124256,0.9689276610081075,0.24384673604860016,0.9656334916531102,0.24104811166668855,0.9260873453571628,0.2061583079004396,0.8903111161450967,0.1685929602937516,0.8140482948039864,0.1079819016054997,0.7908813754784636,0.07965790759227784
0.968989815146881,0.24888536489850815,0.9819880323588932,0.245612688232768,0.9721665822397507,0.24216657923059356,0.9326546371630227,0.21004935430238925,0.8968830119612361,0.1728572384623611,0.8205879844720276,0.10963533470161721,0.7974006540342657,0.07965667985620328
0.9755159997181024,0.2494439848124234,0.98852232875775,0.24682890697365537,0.9787019748315311,0.2434716626778285,0.9392160643367409,0.2134649745253793,0.9029003985869242,0.17621075570224737,0.8271312806147879,0.1115811326816182,0.8039199325900677,0.07965545212012876
0.9820329762687647,0.24925614119301892,0.9950646273649495,0.24869383807088008,0.9852511794541499,0.245896441425043,0.9457249180978387,0.21261864343193926,0.9094668682480913,0.18003515357443634,0.8342003035757997,0.1121044006173427,0.8104415131510094,0.07984084026738414
0.9885568588348463,0.24962814522360427,1.00159771795159,0.2498123056347851,0.9917727600150918,0.2460818295722984,0.952840942157442,0.2169521337601603,0.9154724074642582,0.18242824081583045,0.840196771186527,0.11376208304442928,0.8169607917068116,0.07983961253130961
0.9950807414009277,0.25000014925418956,,,,,0.9594336802550374,0.22290602621212519,0.9225882975447266,0.18675086990216458,0.8467574858348448,0.11711994120829339,0.8234823722677531,0.080025000678565
,,,,,,0.9718280593800921,0.23251295129012445,0.9296865608429821,0.18964455451042955,0.8527345654467284,0.11720590319577906,0.8300062548338349,0.08039700470915029
,,,,,,0.9579786505122276,0.22049565651250702,0.9362516359031516,0.19335589672843184,0.859287833291118,0.11996007378785523,0.8365255333896369,0.08039577697307576
,,,,,,0.977570032262377,0.23616481028759387,0.9428360770383069,0.19863718209190814,0.8663917480728909,0.12331190532662331,0.8430471139505786,0.08058116512033114
,,,,,,0.9689731444168492,0.22732667049792554,0.9488542995110991,0.20205845867038447,0.8734650425323287,0.12418144940141554,0.8495686945115204,0.08076655326758655
,,,,,,0.9833199123496181,0.2404576800335172,0.9559974516050815,0.20859112831894233,0.8794954190441624,0.12858801341152074,0.8560948790827418,0.08132517318150179
,,,,,,0.9923116157855327,0.24572361991883032,0.962024660119366,0.21274087332770297,0.8860567914082345,0.13199919039919342,0.8626118556334039,0.08113732956209732
,,,,,,0.9883915161872483,0.24347825393542083,0.9680678072787607,0.2181827111667575,0.8920397393062363,0.13256087478132644,0.8691357381994855,0.08150933359268264
,,,,,,1.0007479109378585,0.250005912391763,0.9752114910263114,0.22475848019789396,0.8986148652375241,0.1370870076179735,0.8756642247758466,0.08225456938992778
,,,,,,,,0.9812518718210641,0.22997605807662408,0.9057348575155113,0.14174218818317275,0.8821904093470678,0.08281318930384304
,,,,,,,,0.9898334305190757,0.24240743898126643,0.9128488426562769,0.14591039015758736,0.8887156731162333,0.08329716286442626
,,,,,,,,0.9883665597432929,0.23420123220166372,0.9188636532285941,0.1490550753375568,0.8952427784895105,0.0839304291316735
,,,,,,,,0.9950397657094401,0.2466783865309169,0.9248971234404568,0.15371243529668735,0.9017739507385347,0.08489338345947023
,,,,,,,,0.9894493758175753,0.23752556340765008,0.9320181162989851,0.1584487295910695,0.9083158656782109,0.08672721190947333
,,,,,,,,1.0010572312180306,0.2500382985447698,0.938630932996966,0.16603032724763428,0.9148478052622817,0.08775237153171339
,,,,,,,,,,0.9303002133672893,0.15614434160014984,0.9213905642705091,0.08965462580560407
,,,,,,,,,,0.9368744696521909,0.16180895610482177,0.9284648562655078,0.09060503676317261
,,,,,,,,,,0.9534805414966072,0.17709247562888733,0.9350347789343842,0.09470935846035644
,,,,,,,,,,0.9465085331139202,0.1702715072987149,0.9410502143366681,0.09790469652294406
,,,,,,,,,,0.9667949329887819,0.1934060889329887,0.947614226698698,0.10152988934507051
,,,,,,,,,,0.9617334435727993,0.1842969946124255,0.9558662454798275,0.1086628025421901
,,,,,,,,,,0.9589221235573127,0.18143582991658608,0.9536162574885132,0.10363856015687103
,,,,,,,,,,0.9725791677622515,0.20169295957757225,0.9608242740582733,0.11542957664178136
,,,,,,,,,,0.9773412941987256,0.21278585392063182,0.9590704749996526,0.10537928528788823
,,,,,,,,,,0.9655565023701027,0.19076539634700784,0.9642200604972972,0.126465959302114
,,,,,,,,,,0.9508363500634234,0.17361751912775736,0.9879656647959154,0.18598526211172184
,,,,,,,,,,0.9817886447533037,0.22219511366258216,0.9673454161420454,0.1155794189064977
,,,,,,,,,,0.9758510091719714,0.20751745586925763,0.9750258290995002,0.1406228579942482
,,,,,,,,,,0.9716329774483541,0.1989090174747167,0.9713370930543905,0.13088120516017482
,,,,,,,,,,0.964928076031047,0.1874893615766395,0.9904676765678577,0.19606890243424163
,,,,,,,,,,0.992280058755598,0.23349354867824093,0.983414742064989,0.15885332640344577
,,,,,,,,,,0.9816675683104232,0.21721577403332995,0.97409261727994,0.13647307716218962
,,,,,,,,,,0.978280707890955,0.20932095602845205,0.9665315535092214,0.12231385981424667
,,,,,,,,,,0.9690883018478209,0.19624759179669302,0.9957476458311241,0.22772535371487568
,,,,,,,,,,0.9984856966340006,0.2496900054680397,0.9944813123022156,0.2143597981941595
,,,,,,,,,,0.9908853550886567,0.23597361286235705,0.981367696783374,0.15128270013346823
,,,,,,,,,,0.9855455803336906,0.2257210886159237,0.9992104814476752,0.24419718970008886
,,,,,,,,,,0.9832875690699343,0.21883744527622237,0.9842666885893789,0.16608704865427795
,,,,,,,,,,0.9754185271030862,0.2047546400549658,0.998780406704427,0.2343756417403545
,,,,,,,,,,0.9956132267859039,0.244289589678768,0.9950991123046906,0.22402827728948865
,,,,,,,,,,0.9915962729543768,0.2317746118503374,0.9932093556618409,0.20416533877581525
,,,,,,,,,,0.9782345594585051,0.215251704451749,0.9876820968817372,0.17871410955823236
,,,,,,,,,,0.9975114692516212,0.24705115368372893,0.9782413691808993,0.1455101362752939
,,,,,,,,,,0.9949477366595194,0.2392178982173494,1.0008679612581872,0.2500661436791845
,,,,,,,,,,0.988482019594547,0.22818984759763056,0.9910936684988625,0.1910301439899702
,,,,,,,,,,0.9957573954999501,0.24181451788680075,0.9867529083051472,0.17247251761946697
,,,,,,,,,,,,0.9993650658573083,0.24135750262861586
,,,,,,,,,,,,0.9952472531060372,0.21945724737118547
,,,,,,,,,,,,0.9929467826363696,0.2091315777389544
,,,,,,,,,,,,0.9944753140491707,0.20092017193841902
,,,,,,,,,,,,0.9983058506017324,0.2472002971362034
,,,,,,,,,,,,0.9981136331725624,0.23161787087815458
,,,,,,,,,,,,0.9998343820145335,0.23898889133566803
,,,,,,,,,,,,0.9944860146116239,0.20662355487489775
